LOKACIJA_IZH,Y,X,LOKACIJA_DEST,Y_DEST,X_DEST,DATE_MOVE
69768,591581,139137,70071,590561,162389,07.05.18
32143,453993,116190,70160,592474,169929,07.05.18
33586,415615,69550,70232,418998,71311,07.05.18
49255,578777,158588,70279,582953,164453,07.05.18
57631,535859,112969,70304,551155,103367,07.05.18
32435,433626,59668,70331,403764,82491,07.05.18
48643,421433,49378,70335,402390,83070,07.05.18
65738,488825,102639,70348,593130,169646,07.05.18
42825,499635,55315,70354,404553,84254,07.05.18
69762,584989,172629,70357,595529,168573,07.05.18
71349,473134,100495,72107,446272,84899,11.07.18
71451,482800,96357,72108,486182,86090,10.07.18
69399,543425,136200,70218,596102,173064,08.05.18
40221,427697,48658,70340,414570,50285,08.05.18
62220,441693,111087,70360,548953,100700,08.05.18
62032,546409,88040,70374,549278,92940,08.05.18
69996,406769,84717,70397,408579,68179,08.05.18
68964,585867,159736,70409,589108,180401,08.05.18
32514,445300,96753,72109,446761,83850,10.07.18
71252,393614,104165,72110,409532,79955,10.07.18
71249,393614,104165,72111,409532,79955,10.07.18
71248,393614,104165,72112,409532,79955,10.07.18
71112,394193,105508,72113,425290,78681,08.07.18
55256,412948,76527,72114,425290,78681,08.07.18
71279,396191,109400,72115,429590,82032,09.07.18
71278,384995,102084,72116,429590,82032,09.07.18
71374,395309,99802,72117,402701,96607,09.07.18
71195,401264,111890,72121,445841,67967,10.07.18
71103,391986,107218,72122,446336,64326,09.07.18
71102,391986,107218,72123,446336,64326,09.07.18
71481,430270,53528,72124,447839,49692,09.07.18
68687,478722,102949,72126,447511,81516,09.07.18
71872,531881,143731,72128,455337,82050,06.07.18
49659,470467,114052,72129,463536,77479,10.07.18
71412,397547,110501,72131,401810,94588,09.07.18
53511,433377,50528,72132,446824,49442,09.07.18
66116,394399,83763,70388,414612,75563,09.05.18
70023,395679,89267,70462,416533,75473,09.05.18
46589,417148,77867,70465,412828,77164,09.05.18
70016,395508,82413,70475,461339,89022,09.05.18
41909,454134,104410,72135,460296,89137,10.07.18
81605,388582,123830,72144,403894,80035,30.08.21
75360,402825,97403,72144,403894,80035,19.08.19
71542,385456,102734,72150,404666,94762,10.07.18
34231,502538,80965,72151,497212,62818,11.07.18
56843,549447,124572,72152,550949,122142,10.07.18
70039,394606,90829,72153,442904,83241,11.07.18
33182,488027,89973,70092,595734,170182,10.05.18
35290,469688,115345,70144,582874,174717,10.05.18
70085,392839,83666,70445,419782,72102,10.05.18
69948,392362,94950,70468,596965,175304,10.05.18
71488,549722,78278,72154,452226,64680,11.07.18
67947,541332,159296,72156,584938,162927,11.07.18
67947,541332,159296,72157,584938,162927,11.07.18
58480,393752,40243,72158,473968,98501,31.05.19
80040,424981,104285,72159,527619,144268,21.09.21
46721,438082,101777,72165,436800,101681,11.07.18
53287,440686,100925,72166,435862,101477,11.07.18
69900,399360,86729,70449,432180,55369,11.05.18
41962,456104,124097,70470,594808,173891,11.05.18
33354,561268,146380,70507,596654,167490,11.05.18
33702,419402,76917,70524,415051,75468,11.05.18
45083,398022,83531,70530,413603,75962,11.05.18
69785,400903,85298,70532,442064,41323,11.05.18
55521,401622,42991,70536,427522,57419,11.05.18
69935,399215,36321,70584,442614,40774,11.05.18
70248,564808,174266,72168,568376,173794,13.07.18
36704,583233,178801,72170,583402,179039,19.07.18
43093,541169,164047,72176,582136,165024,12.07.18
43093,541169,164047,72177,582136,165024,12.07.18
71629,478008,105416,72178,445841,67967,13.07.18
49485,413941,41137,72179,440458,132351,15.07.18
47925,422180,58412,72181,445841,67967,12.07.18
56024,422143,58445,72182,445841,67967,12.07.18
70975,591149,183088,72183,614432,154419,13.07.18
70774,405143,102026,72184,435786,82130,14.07.18
46659,567098,173394,70244,562698,175758,05.05.18
30723,411904,79869,70452,425053,78061,12.05.18
33379,404702,84225,70459,426021,57811,12.05.18
69936,401983,82265,70521,436514,56235,12.05.18
48077,398897,83243,70528,435887,52988,12.05.18
46487,473970,105436,70538,479687,98036,12.05.18
33626,409349,69477,70545,427967,59309,12.05.18
65932,402411,77041,70556,420050,55380,12.05.18
70097,395564,84967,70576,420260,53808,12.05.18
69856,382611,97175,70581,447808,126335,12.05.18
71100,398791,108291,72185,428355,80368,13.07.18
60252,483550,106444,72188,454206,101711,13.07.18
69574,503888,120998,72190,454529,101545,15.07.18
70589,429971,59308,72192,437658,74410,15.07.18
53344,451535,93100,70472,488301,129466,12.05.18
37244,384657,99842,70511,446126,110939,13.05.18
70456,413749,75524,70547,426316,57742,13.05.18
39327,411263,63918,70424,427676,58900,14.05.18
69968,384625,99844,70571,448353,114962,14.05.18
69562,395639,89296,70594,415051,75468,14.05.18
69911,596097,170708,70601,588475,179744,14.05.18
70480,413276,76242,70605,419931,57110,14.05.18
39572,447097,91490,70607,437459,56564,14.05.18
70020,413661,75775,70598,422814,81986,15.05.18
70177,552956,95871,70610,509342,63435,15.05.18
72177,582136,165024,72194,583162,162397,16.07.18
72176,582136,165024,72195,583162,162397,16.07.18
71561,392158,105497,72196,404599,94577,17.07.18
69475,476230,100463,72197,452176,90290,16.07.18
69641,542465,146895,72198,593891,158017,17.07.18
69641,542465,146895,72199,593891,158017,17.07.18
50482,447630,118941,72200,441890,70100,10.07.18
71627,411808,108613,72201,458358,86926,13.07.18
36321,454187,101856,72202,470210,120467,16.07.18
70391,413255,76345,70630,397994,96539,16.05.18
69965,386076,95576,70669,435320,83443,16.05.18
35392,479260,86819,72206,435862,101477,16.07.18
30472,546849,161935,70533,548735,155775,11.05.18
70879,543737,161128,72208,604568,162338,19.07.18
71699,482311,103597,72209,492054,118684,17.07.18
71193,392158,105497,72210,444438,79925,17.07.18
71662,392158,105497,72211,444438,79925,17.07.18
70320,412862,77953,70642,425983,52729,17.05.18
70134,412250,76458,70671,424647,54013,17.05.18
70133,410672,79007,70675,424647,54013,17.05.18
53289,390217,96123,70677,443498,40896,17.05.18
58750,526616,154137,72212,554186,141472,19.07.18
70820,543029,142596,72213,542182,136988,19.07.18
71776,452381,63671,72215,459300,84189,18.07.18
71284,397442,108937,72216,422754,78196,19.07.18
33919,435486,137687,72217,436157,85137,19.07.18
31883,447995,124114,72218,453375,90869,21.07.18
33641,455127,122188,72219,456627,83462,18.07.18
57972,455117,122196,72220,456627,83462,19.07.18
49681,455135,122176,72221,456627,83462,18.07.18
39723,450371,112177,72222,439138,119168,19.07.18
32521,452112,103350,72223,462545,90409,18.07.18
50714,407900,84538,70666,423799,80294,18.05.18
42082,437502,86242,70681,395604,88241,18.05.18
67167,464991,118811,70674,466470,123062,19.05.18
70018,413390,78121,70683,434642,83894,19.05.18
66730,537888,159905,72224,614385,153359,21.08.18
71803,447860,61920,72225,439308,73987,20.07.18
53439,548457,133425,72226,554929,137739,24.07.18
71845,461398,87876,72228,542222,80407,21.07.18
71479,394745,110707,72230,425932,52675,21.07.18
49929,422155,91846,70633,415937,106392,20.05.18
63816,580594,166079,70650,580667,160887,20.05.18
69862,399216,82709,70690,455654,85208,20.05.18
33731,409567,79846,70714,429851,80589,21.05.18
70500,414615,76889,70780,435108,57360,21.05.18
39275,392840,43977,70788,423881,58247,21.05.18
70440,507565,80522,70796,503839,84145,21.05.18
70482,553381,93155,70802,461339,89022,21.05.18
70550,425800,57515,70818,424674,53924,21.05.18
31680,595057,154740,70790,517233,140317,22.05.18
70303,590949,160722,70808,438171,71580,22.05.18
62214,469384,112535,70819,477265,111560,22.05.18
72077,446664,70475,72232,458655,85857,21.07.18
32037,515930,74186,72234,477690,75439,24.06.20
53377,428985,105661,72235,458709,86353,22.07.18
50909,464362,121892,70694,487446,128908,19.05.18
69741,598199,161487,72236,601119,155626,23.07.18
70485,581930,162560,72238,570951,163148,25.07.18
68826,543933,133192,70747,542819,146408,23.05.18
32040,507717,78303,70871,505866,68004,23.05.18
71883,461287,83022,72240,500202,95126,25.07.18
63590,497622,77767,72242,497212,62818,26.07.18
35576,530880,155389,72244,554060,141461,26.07.18
70307,579568,170937,70772,543144,165322,21.05.18
70282,412205,44339,70877,428632,46358,24.05.18
59929,476964,100989,72246,462479,88390,24.07.18
53439,548457,133425,72248,556953,139293,27.07.18
62058,538777,83998,70806,543170,79774,25.05.18
69592,590711,167255,70853,535931,157566,25.05.18
34633,526055,81135,70856,529509,76717,25.05.18
47505,522129,87942,72250,520186,85623,26.07.18
55043,440981,76277,72252,454723,93174,29.07.18
33949,420771,82994,70850,433747,77045,26.05.18
69648,616842,155558,70878,585766,186228,26.05.18
36413,544531,149310,72258,579963,173845,29.07.18
72207,458730,82252,72259,489068,85162,27.07.18
57631,535859,112969,70900,385344,102183,27.05.18
55076,509133,80515,70935,387367,100766,27.05.18
61862,404659,96146,72260,413237,91195,29.07.18
71114,402825,115876,72261,446171,64891,27.07.18
70086,402971,81073,72262,446171,64891,26.07.18
66650,400951,85288,66983,403439,78108,11.05.17
70791,401847,79385,72263,425290,78681,24.07.18
66983,403439,78108,72264,404887,95229,24.07.18
70087,397651,86475,72265,404887,95229,24.07.18
62525,403426,74223,70087,397651,86475,03.05.18
70097,395564,84967,70977,391322,97233,29.05.18
61893,497902,73428,71003,512560,51246,29.05.18
47796,536785,99842,72276,496733,82920,18.04.20
34347,566913,139542,72278,569434,132819,18.05.19
72284,436519,96157,72285,395743,38296,01.12.20
76166,439003,94937,72285,395743,38296,07.09.21
74834,437912,95175,72285,395743,38296,15.10.19
69941,439003,94937,72285,395743,38296,08.11.18
68873,593512,165766,72287,487811,147510,25.04.20
69973,396983,87262,72288,421980,135023,29.07.18
50621,450353,112170,72289,436770,117160,30.07.18
64166,449527,112848,72290,436770,117160,30.07.18
70444,422330,57320,70970,385386,102037,30.05.18
33695,418365,77696,71001,398664,112380,30.05.18
71268,407132,110251,72291,406796,97769,30.07.18
61197,577856,169461,72298,577302,166814,02.08.18
71842,447369,70846,72299,463191,95588,31.07.18
72200,441890,70100,72300,462564,96914,31.07.18
71389,547176,81592,72302,469297,87703,31.07.18
36096,468965,105276,72303,446747,70364,30.07.18
36098,468965,105276,72304,446747,70364,30.07.18
40726,430591,45738,71010,405076,121622,31.05.18
65983,597864,171657,71037,586567,187423,31.05.18
31405,590211,159529,71087,498418,141816,31.05.18
30509,578186,140100,71107,548181,147485,31.05.18
70206,595552,165627,71124,607272,160700,31.05.18
71547,387704,123526,72306,441477,70037,01.08.18
66574,539757,129027,72309,536834,128269,25.04.20
68908,519498,84431,72314,446626,122440,10.08.18
68877,519498,84431,72314,446626,122440,11.08.18
58356,519498,84431,72314,446626,122440,10.08.18
79647,395974,43540,72317,423707,55184,14.06.21
76334,395974,43540,72317,423707,55184,26.05.20
72760,395974,43540,72317,423707,55184,01.06.19
70869,423634,55193,72317,423707,55184,27.08.18
81085,593671,180031,72319,601119,155626,28.07.21
74318,594092,180538,72319,601119,155626,13.07.19
74318,594092,180538,72319,601119,155626,17.07.20
72528,594198,163151,72319,601119,155626,17.07.20
69741,598199,161487,72319,601119,155626,30.04.19
69741,598199,161487,72319,601119,155626,20.05.19
69741,598199,161487,72319,601119,155626,12.07.19
72034,442904,83241,72324,461970,99296,01.08.18
71739,442904,83241,72325,461970,99296,01.08.18
45997,447649,84543,72326,450404,91939,01.08.18
70368,590794,174969,71080,449509,68349,30.05.18
71682,426125,49793,72329,395312,44975,01.08.18
69736,424681,58080,70940,424627,54120,01.06.18
70501,414615,76889,71016,395479,107995,01.06.18
30706,416164,75899,71030,398744,106468,01.06.18
41759,546083,124342,71050,556046,123838,01.06.18
65810,583620,142504,71104,536977,139813,01.06.18
58327,598812,158330,71163,564840,146454,01.06.18
66737,462394,87587,71179,446242,111510,01.06.18
71118,391621,99868,71190,448884,84787,01.06.18
58563,408239,48311,71197,520624,59803,01.06.18
66728,539251,157113,72330,585174,172457,05.08.18
34588,514244,92867,72332,516583,93897,02.08.18
71522,538766,158019,72333,584560,172492,02.08.18
71940,455666,87876,72334,490428,91253,03.08.18
35777,552318,145366,70983,547227,147702,02.06.18
42234,394965,41947,71014,395612,110693,02.06.18
70298,583787,165801,71046,544492,156430,29.05.18
42507,447873,115317,71079,447055,112384,02.06.18
70099,396862,88642,71120,390856,106574,02.06.18
33721,411750,78988,71184,398498,111286,02.06.18
38128,394677,93622,71239,392763,108865,02.06.18
70830,456200,97126,71254,472856,100555,02.06.18
71847,426225,78947,72336,411028,91735,03.08.18
71847,426225,78947,72337,411028,91735,03.08.18
61766,537967,164100,72338,596416,157474,03.08.18
59897,612985,156433,72340,604157,164401,04.08.18
70574,420513,57023,71112,394193,105508,03.06.18
42572,451306,113098,71132,547025,81977,03.06.18
38535,417532,77000,71158,394724,111217,03.06.18
65322,466819,91907,71181,477015,98565,03.06.18
45503,409000,78763,71244,393614,104165,03.06.18
31849,586528,171168,71074,518369,161778,04.06.18
53494,611421,160080,71145,533063,155392,04.06.18
48230,432095,139413,71162,400819,113644,04.06.18
70246,410880,81064,71227,481639,105384,04.06.18
70121,407367,82136,71240,418283,80966,04.06.18
70122,407367,82136,71243,391113,101705,04.06.18
70426,428594,59442,71247,438722,65537,04.06.18
59093,518387,75560,71301,559954,137309,04.06.18
69022,415943,109587,71043,397647,108313,05.06.18
66081,428470,85317,71116,396875,111116,05.06.18
46543,410672,81219,71149,398744,106468,05.06.18
70784,423880,52579,71195,401264,111890,05.06.18
70615,466027,112296,71262,477483,105457,05.06.18
62036,419573,80775,71278,384995,102084,05.06.18
70509,433135,57210,71286,400555,114318,05.06.18
33676,411176,83167,71289,396686,110269,05.06.18
42906,411176,83167,71292,396686,110269,05.06.18
69612,551852,97454,71309,518537,91201,05.06.18
69913,411885,81160,71360,393849,104835,05.06.18
70084,397768,90042,71374,395309,99802,05.06.18
49547,463879,119798,71377,456786,115488,05.06.18
33436,576684,153014,72342,572089,150331,07.08.18
63799,571903,153435,70169,570423,169522,04.05.18
38352,528228,155502,72344,597930,153982,06.08.18
62041,435831,121624,71229,452567,108928,06.06.18
70459,426021,57811,71269,394198,103689,06.06.18
53220,458002,100224,71296,474653,98352,06.06.18
39888,386605,92990,71332,395481,104792,06.06.18
46829,408638,85308,71340,398618,112874,06.06.18
53551,446034,91335,71348,473134,100495,06.06.18
63164,409071,75146,71358,408188,109718,06.06.18
42010,445586,74478,71370,476602,105377,06.06.18
70844,426125,49793,71432,419478,57066,06.06.18
72217,436157,85137,72346,434727,141212,02.08.18
42917,606252,158445,72348,606124,159690,07.08.18
71723,398653,112367,72349,425630,80357,07.08.18
31138,606905,162625,72350,610235,163611,16.08.18
72000,456460,91490,72352,470309,90332,07.08.18
48019,396579,87894,70381,391621,99868,07.05.18
68696,409786,81865,71135,393174,121636,07.06.18
40163,394906,89253,71155,472856,100555,07.06.18
56517,419580,80936,71314,395891,108716,07.06.18
70556,420050,55380,71369,397372,119152,07.06.18
30595,411853,85873,71382,392461,107914,07.06.18
70814,481337,125075,71394,442817,108488,07.06.18
33474,396440,88125,71416,398653,112367,07.06.18
32064,414140,48510,71429,444438,79925,07.06.18
42056,436216,45540,71483,397751,119485,07.06.18
71663,540249,164293,72354,594075,172521,15.08.18
48035,590589,185351,72355,594344,172428,15.08.18
63633,492896,116493,72356,489206,115301,10.08.18
71727,434841,93972,72357,452942,120298,09.08.18
71910,452388,85484,72358,452942,120298,10.08.18
71820,452388,85484,72359,452942,120298,10.08.18
32239,525551,57524,71305,504776,42468,08.06.18
33501,389604,79948,71325,395570,110450,08.06.18
49034,461450,106937,71372,472503,100078,08.06.18
31916,552710,94532,71401,396442,109626,08.06.18
34770,441002,116523,71418,447562,110638,08.06.18
70530,413603,75962,71450,399047,95413,08.06.18
33155,487547,90641,71452,480484,103453,08.06.18
30763,411559,78782,71532,390978,105056,08.06.18
32058,412464,45019,71540,444438,79925,08.06.18
47873,589418,178182,72360,585101,172593,09.08.18
71143,575932,168948,72362,571901,140178,09.08.18
71605,446634,80338,72364,482592,107221,13.08.18
50211,550378,122892,72366,549370,116775,10.08.18
36621,446277,75620,71364,446002,79114,09.06.18
41818,418537,128420,71398,473342,99564,09.06.18
70642,425983,52729,71479,394745,110707,09.06.18
49028,502469,68109,71526,510797,51162,09.06.18
38766,411268,83131,71545,400896,113524,09.06.18
63578,414509,71409,71557,384013,103356,09.06.18
48967,491510,91808,71587,398726,112470,09.06.18
41857,405134,71376,72368,489472,115386,06.05.19
71247,438722,65537,72370,461839,117496,11.08.18
70590,491323,80223,72372,491411,91369,13.08.18
72364,482592,107221,72373,489055,105185,13.08.18
70585,436514,56235,71500,447154,78923,07.06.18
70582,436514,56235,71072,447154,78923,02.06.18
41861,556417,161381,70591,540571,162140,18.05.18
58771,488826,85346,71536,490183,81870,10.06.18
48623,409174,69367,71550,400630,114913,10.06.18
70977,391322,97233,71561,392158,105497,10.06.18
45159,398160,92615,71566,398889,100425,10.06.18
48783,401010,83984,71569,393321,120668,10.06.18
49874,570872,138097,71581,561389,126008,10.06.18
70110,407151,81849,71549,401164,117705,11.06.18
70453,425053,78061,71592,474653,98352,11.06.18
42405,396712,92038,71558,398618,112874,12.06.18
49236,418997,81924,71596,398604,111119,12.06.18
55647,407335,44622,71635,438856,106249,12.06.18
69352,538489,143999,72374,594120,157550,13.08.18
65708,579090,168483,72375,564090,174591,14.08.18
71613,547061,153063,72376,583211,157260,14.08.18
38614,450155,68448,72378,466027,112296,16.08.18
38614,450155,68448,72379,466027,112296,17.08.18
70621,437149,83972,72380,474758,115216,16.08.18
69759,590761,168328,70621,437149,83972,15.05.18
33435,394852,83703,71552,400791,110635,13.06.18
70242,585692,163004,71613,547061,153063,12.06.18
35634,384424,98367,71660,398410,107096,13.06.18
66218,450152,99367,71668,455917,85311,14.06.18
58065,589875,177321,72382,604297,167279,13.08.18
32074,550233,158051,72384,552198,147560,16.08.18
48455,591733,170772,72385,594075,172521,15.08.18
71916,457291,86760,72386,458492,108808,15.08.18
71972,446878,79719,72388,470446,114042,14.08.18
72024,462567,84493,72389,470446,114042,14.08.18
72129,463536,77479,72390,470446,114042,14.08.18
35249,441226,109189,72392,448353,114962,16.08.18
69389,528740,92840,71689,441322,70415,15.06.18
54519,445130,39731,71709,391930,107049,15.06.18
71710,391930,107049,71711,390922,123288,15.06.18
69557,414249,80352,71724,425413,80516,15.06.18
72057,445051,85521,72394,414188,47596,16.08.18
38399,443380,71296,72395,414188,47596,17.08.18
35086,456446,85664,72396,477696,100752,16.08.18
70833,455721,111980,72397,450252,94639,18.08.18
70420,454358,104464,72398,462849,95919,16.08.18
63814,398729,86681,71664,417435,117571,16.06.18
68513,403420,85538,71676,426225,78947,16.06.18
68747,577791,157527,71696,532439,161147,16.06.18
70509,433135,57210,71706,427850,53297,16.06.18
39459,388849,134531,71720,383878,120827,16.06.18
71977,446634,80338,72402,485526,105442,20.08.18
42696,568952,144873,71679,542887,148289,17.06.18
72246,462479,88390,72404,452306,122891,16.08.18
53365,577689,182449,72408,580316,176962,20.08.18
68209,493034,116987,63633,492896,116493,29.03.18
71744,463758,86210,72413,491043,92040,20.08.18
55043,440981,76277,72414,454723,93174,23.08.18
71135,393174,121636,71444,402794,94997,07.06.18
72336,411028,91735,72415,417435,82247,21.08.18
72337,411028,91735,72416,417435,82247,21.08.18
72013,462479,88390,72418,447290,126107,20.08.18
56024,422143,58445,71768,424674,53924,20.06.18
66370,437236,108824,71781,438099,114849,20.06.18
41445,507381,129784,72422,467941,90554,11.04.20
72319,601119,155626,72430,594198,163151,25.08.18
72265,404887,95229,72437,395735,75561,22.08.18
72262,446171,64891,72439,395735,75561,23.08.18
72264,404887,95229,72441,403439,78108,22.08.18
72263,425290,78681,72442,401847,79385,21.08.18
48940,529906,87736,72443,533295,88751,06.09.18
41976,531295,85762,72443,533295,88751,06.09.18
41976,531295,85762,72443,533295,88751,03.03.20
42449,494104,91528,72446,485533,112050,17.05.19
70394,412918,70307,71267,446058,108931,05.06.18
30547,410410,84581,71779,428405,79935,21.06.18
65034,474516,105949,69410,474886,106965,27.03.18
71585,478996,104783,71777,449153,68230,22.06.18
72076,452191,64563,72448,475301,115964,23.08.18
47976,603641,161462,70778,533063,155392,22.05.18
33512,518020,55996,72451,513484,54264,28.08.18
60887,538801,154781,72460,540604,154244,24.08.18
50358,602235,162201,72460,540604,154244,11.06.20
58750,526616,154137,72461,554444,141714,25.08.18
48509,566227,156160,72462,563961,157932,25.08.18
64148,429377,143409,72463,483885,82522,03.04.19
74805,400693,110422,72466,407805,84967,29.07.19
74588,394716,89452,72466,407805,84967,16.06.19
60792,411730,43001,72467,394800,40199,09.06.20
72303,446747,70364,72470,479427,117293,24.08.18
71309,518537,91201,71792,497212,62818,24.06.18
71501,479705,104309,71802,445841,67967,25.06.18
56988,395479,107987,71807,427747,80328,25.06.18
48607,445798,96657,71811,446951,79536,25.06.18
71537,431184,80918,72472,401366,50796,24.08.18
71778,424801,81564,72473,413740,81314,27.08.18
70853,535931,157566,72474,591954,168660,28.08.18
70669,435320,83443,72478,440983,110765,20.08.18
68582,401366,50796,71537,431184,80918,10.06.18
70781,413763,84134,71778,424801,81564,20.06.18
71073,478755,104404,71840,444900,64967,27.06.18
70422,394493,84012,72486,397768,90042,28.08.18
81712,516581,82685,72490,519536,84340,13.08.21
78887,516581,82685,72490,519536,84340,11.07.20
78694,516581,82685,72490,519536,84340,26.06.20
81713,516581,82685,72491,519536,84340,13.08.21
78695,516581,82685,72491,519536,84340,26.06.20
78695,516581,82685,72491,519536,84340,12.07.20
58175,517960,83424,72492,519536,84340,10.07.19
58175,517960,83424,72492,519536,84340,10.07.19
58175,517960,83424,72492,519536,84340,10.07.19
69588,396931,110247,71852,441054,108398,28.06.18
66218,450152,99367,71856,455917,85311,28.06.18
71752,447464,60522,72494,428499,71582,28.08.18
72002,497746,60627,72498,513352,42903,29.08.18
58021,521752,59170,70841,523678,61412,22.05.18
69588,396931,110247,71854,447365,115497,29.06.18
34504,493598,123310,72503,520427,122349,21.09.18
39679,443118,80496,72507,467358,101025,03.09.19
72556,400219,87550,72508,392987,83517,08.04.20
72556,400219,87550,72508,392987,83517,20.04.20
72556,400219,87550,72508,392987,83517,09.04.21
72216,422754,78196,72508,392987,83517,31.08.18
68686,433549,124626,72510,428499,71582,30.08.18
72126,447511,81516,72511,428499,71582,30.08.18
49673,462148,113438,72512,428499,71582,30.08.18
71271,473900,105728,71847,426225,78947,30.06.18
66060,410983,40670,71868,448628,49485,30.06.18
47669,577014,148071,71887,539744,142431,30.06.18
71469,398691,106587,71926,448703,67242,30.06.18
72258,579963,173845,72514,578829,183494,01.09.18
70555,425800,57515,71680,440813,71404,14.06.18
71680,440813,71404,72516,392720,75451,31.08.18
71800,445841,67967,72518,396983,41414,01.09.18
71091,393526,108882,71883,461287,83022,01.07.18
48717,443343,135534,71910,452388,85484,01.07.18
71182,477015,98565,71914,450401,65258,01.07.18
49107,539289,79549,71882,543803,84431,02.07.18
71854,447365,115497,71957,457901,85557,02.07.18
37562,449070,137078,71959,449241,61568,02.07.18
71578,400501,108006,71963,461398,87876,02.07.18
71354,392528,121128,71968,461311,89987,02.07.18
48959,474082,107689,71972,446878,79719,02.07.18
69741,598199,161487,72520,594198,163151,03.09.18
47471,446169,110155,71962,457861,84589,03.07.18
61198,443815,44726,71974,447324,64739,03.07.18
40387,468844,107776,72008,460491,85713,03.07.18
39444,458861,104337,72013,462479,88390,03.07.18
57188,477537,44652,72522,468102,62441,14.04.19
30907,504922,155354,72524,512684,161737,24.04.19
69304,475114,109662,72526,515219,84738,09.10.20
65956,529823,108225,72541,531484,109709,14.09.18
65956,529823,108225,72542,530297,102828,24.06.19
71970,497212,62818,72543,508284,78077,04.09.18
71366,546487,146431,71942,581981,166200,04.07.18
61344,446405,95324,71986,434642,83894,04.07.18
55377,472053,103443,71995,461334,89202,04.07.18
34051,400961,113656,72015,445051,85521,04.07.18
43284,443861,71719,72546,404823,85224,04.09.18
71121,385564,123825,71950,435663,83878,05.07.18
70847,426125,49793,72064,408557,45901,05.07.18
70672,424647,54013,72068,433502,79630,05.07.18
57552,539473,99277,72006,536910,99430,06.07.18
30334,417883,110157,72032,449854,68795,06.07.18
65758,461970,99296,72034,442904,83241,06.07.18
37261,544781,163702,72097,583200,164477,06.07.18
30636,469386,117571,72104,445850,85793,06.07.18
71736,490411,62520,72549,395159,75351,07.09.18
78911,545065,149477,72550,583200,164477,22.08.20
77025,565593,175501,72550,583200,164477,20.05.20
48565,581667,159926,72550,583200,164477,30.03.19
69794,419404,77126,72556,400219,87550,10.09.18
53758,420117,71762,72556,400219,87550,05.10.19
30846,394807,107101,72562,395528,108280,08.09.18
68764,392697,83477,69794,419404,77126,23.04.18
59935,431188,73989,72026,429389,74428,07.07.18
70843,426125,49793,72066,408557,45901,07.07.18
71588,519514,62597,72101,497404,65003,07.07.18
63229,539969,163308,72564,544224,158145,12.09.18
66529,537764,145233,72565,549651,137124,10.09.18
42931,561609,138934,72566,548153,135078,10.09.18
55399,531574,159472,72568,580153,170311,10.09.18
64756,459740,123716,71572,479565,104254,09.06.18
71572,479565,104254,72570,465532,124079,09.07.18
72061,428478,80381,72571,415051,75468,10.09.18
72570,465532,124079,72572,467244,117251,10.09.18
71188,398318,110868,72061,428478,80381,05.07.18
72290,436770,117160,72574,450079,112824,10.09.18
72222,439138,119168,72575,450079,112824,10.09.18
71850,441315,108252,71980,457901,85557,05.07.18
72157,584938,162927,72576,588803,154849,11.09.18
57647,455066,113441,72582,451862,116389,19.08.18
71061,398110,112291,72586,435010,132720,12.09.18
71336,541621,163194,72587,435010,132720,12.09.18
74814,401016,95779,72591,407927,82698,14.08.19
79776,466239,105507,72594,443048,106641,28.04.21
76234,466239,105507,72594,443048,106641,20.04.20
71966,450635,61619,72180,439772,83021,13.07.18
50089,591477,149921,72600,588137,155231,23.08.19
50089,591477,149921,72600,588137,155231,28.08.21
77901,455930,85690,72602,413748,35582,17.08.20
75544,455930,85690,72602,413748,35582,16.08.19
77168,393776,106274,72605,476166,103614,30.05.20
70033,401114,40666,72204,461661,86607,16.07.18
72407,575982,157000,72608,583211,157260,17.09.18
43317,542989,81221,72610,542220,85400,19.09.18
33156,488354,91388,72207,458730,82252,17.07.18
41283,498213,154533,72614,498546,153680,17.04.19
68800,537135,89140,72619,542251,85467,29.08.19
47509,527129,92590,72620,523990,90547,15.03.20
72018,459786,83813,72628,454477,103922,19.09.18
71320,427833,80457,72632,406564,84588,21.09.18
70849,421146,83929,72633,406564,84588,21.09.18
71319,427833,80457,72634,406564,84588,16.09.18
67959,460636,101447,72636,487195,91052,20.09.18
33949,420771,82994,71319,427833,80457,03.06.18
53725,454448,110445,72205,454627,110779,19.07.18
72370,461839,117496,72644,437215,64058,21.09.18
66326,461206,139394,71784,450808,125826,19.06.18
66326,461206,139394,72646,450808,125826,16.08.18
66326,461206,139394,72647,447137,126409,20.09.18
72373,489055,105185,72648,549928,94025,24.09.18
36414,545349,148557,72650,548392,147194,24.09.18
36414,545349,148557,72651,548392,147194,24.09.18
75616,450456,64478,72652,428984,57111,17.09.19
75615,447122,65867,72652,428984,57111,17.09.19
81606,480107,105604,72653,431687,56015,21.07.21
78533,480107,105604,72653,431687,56015,22.07.20
77268,400426,86811,72653,431687,56015,18.05.20
77267,407303,81570,72653,431687,56015,18.05.20
75617,447092,65855,72653,431687,56015,17.09.19
50983,538928,155693,72672,528154,153921,17.04.20
66326,461206,139394,72676,450808,125826,26.06.19
66326,461206,139394,72677,447137,126409,02.09.19
66326,461206,139394,72677,447137,126409,04.09.20
71808,445841,67967,72680,396983,41414,26.09.18
71802,445841,67967,72681,396983,41414,26.09.18
63183,502369,81270,72691,511980,78651,10.04.19
42911,527415,91138,72691,511980,78651,09.09.20
70863,410294,63340,72696,402942,71172,27.09.18
75763,442905,83240,72698,437740,136599,27.08.19
39275,392840,43977,71101,427775,53226,30.05.18
