STOJISCE_LOKACIJA,Y,X,DAT_ZACETEK,DAT_PRENEHANJE
35059,454694,86023,04.03.05
35060,454932,86915,04.03.05
35061,454198,78508,04.03.05
36262,552731,133504,14.03.05
36263,551851,129844,14.03.05
36264,551931,131834,14.03.05
36265,554581,131984,14.03.05
36266,556381,135084,14.03.05
36286,536325,156072,14.03.05
36287,535092,159250,14.03.05,28.04.17
36289,537795,158901,14.03.05,28.04.17
36290,536009,161552,14.03.05
36291,537922,164135,14.03.05,17.11.15
36292,539447,164065,14.03.05
36293,540539,157989,14.03.05
36294,541386,159366,14.03.05
36295,540822,161365,14.03.05
36296,540895,161438,14.03.05
36297,538809,159891,14.03.05
36298,540810,160456,14.03.05
36299,540798,160508,14.03.05,28.04.17
37653,446182,56016,17.03.05
37654,446168,56033,17.03.05
37655,447051,56125,17.03.05
37658,447628,57714,17.03.05
37659,447906,59948,17.03.05
37660,448555,58450,17.03.05
37661,449093,59659,17.03.05
37662,449396,59215,17.03.05
37663,449594,59259,17.03.05
37664,450225,58928,17.03.05
37665,449152,58153,17.03.05
37667,448977,56355,17.03.05
37668,448972,56538,17.03.05
37669,448619,55547,17.03.05
37670,448254,55467,17.03.05
37671,447894,55150,17.03.05
37672,448006,54896,17.03.05
37673,448565,54258,17.03.05
37674,448141,53654,17.03.05
37676,448200,51241,17.03.05
37677,448880,51290,17.03.05
37678,449053,53607,17.03.05
37679,449259,53649,17.03.05
35084,459442,83559,07.03.05
35086,456446,85664,07.03.05
35087,455342,82070,07.03.05
35088,458416,82728,07.03.05
35089,457910,85549,07.03.05
35090,456646,87517,07.03.05
35091,456958,89489,07.03.05
35125,505032,52498,07.03.05
35126,503552,53314,07.03.05
35127,502986,55087,07.03.05
35128,303140,55255,07.03.05
35129,502345,55399,07.03.05
35130,503439,56326,07.03.05
35131,502458,57235,07.03.05
35132,502956,57377,07.03.05
35133,502861,57867,07.03.05
35134,503720,58424,07.03.05
35135,504309,58153,07.03.05
35136,504967,58612,07.03.05
35137,505843,59570,07.03.05
35138,504713,59284,07.03.05
35139,505886,60024,07.03.05
35140,505571,60350,07.03.05
35141,505737,61041,07.03.05
35142,505041,60488,07.03.05
35143,504946,60957,07.03.05
35144,505383,57931,07.03.05
35145,506626,58874,07.03.05
35146,508559,61073,07.03.05
35147,508999,60702,07.03.05
35148,509291,60281,07.03.05
35149,510774,56355,07.03.05
35150,512081,54396,07.03.05
35151,512081,54396,07.03.05
35152,515989,60032,07.03.05
35153,515554,58956,07.03.05
35154,516605,60575,07.03.05
35155,516706,61232,07.03.05
35156,516701,53312,07.03.05
36363,401436,112110,14.03.05,17.05.18
36364,392099,122090,14.03.05,17.05.18
36365,392281,121273,14.03.05,17.05.18
36367,390823,122944,14.03.05,17.05.18
36369,445128,80756,14.03.05,17.05.18
36370,445348,80486,14.03.05,17.05.18
36371,445158,80086,14.03.05,17.05.18
36372,442042,73400,14.03.05,17.05.18
36373,443028,73166,14.03.05,17.05.18
36374,444378,71586,14.03.05,17.05.18
36375,444748,71636,14.03.05,17.05.18
36381,556110,101040,14.03.05
36382,555368,99223,14.03.05
36383,555448,100312,14.03.05
36384,555529,100277,14.03.05
36385,555608,100291,14.03.05
36386,556114,100649,14.03.05
36387,556037,100840,14.03.05
36388,553842,93658,14.03.05
37680,449822,53190,17.03.05
37681,449854,54026,17.03.05
37691,450970,55736,17.03.05
37692,451312,56091,17.03.05
37693,451353,56123,17.03.05
37694,451501,56210,17.03.05
37695,451631,56249,17.03.05
37696,452062,55852,17.03.05
37700,455109,54704,17.03.05
37701,455293,54059,17.03.05
37702,448123,47841,17.03.05
37703,448182,48094,17.03.05
37704,447785,48452,17.03.05
37706,447672,49969,17.03.05
37707,448155,49961,17.03.05
37766,495316,122834,17.03.05
37767,498126,124054,17.03.05
37768,496821,123113,17.03.05
35157,516701,53312,07.03.05
35186,430596,129221,07.03.05
35187,431185,129390,07.03.05
35189,431947,128793,07.03.05
35190,432076,128638,07.03.05
35191,433259,128950,07.03.05
35192,433337,127824,07.03.05
35193,433412,128105,07.03.05
35194,434850,128083,07.03.05
35195,435188,128169,07.03.05
35196,435476,128327,07.03.05
35197,435603,128055,07.03.05
35198,435261,128194,07.03.05
35199,435837,127341,07.03.05
35200,435829,127306,07.03.05
36405,551900,548200,14.03.05
36406,546831,152405,14.03.05
36407,546351,151565,14.03.05
36408,545402,151927,14.03.05
36409,545084,151855,14.03.05
36410,543143,151456,14.03.05
36411,542131,150305,14.03.05
36412,544491,150045,14.03.05
36413,544531,149310,14.03.05
36414,545349,148557,14.03.05
36415,545031,149845,14.03.05
36416,543611,150725,14.03.05
36417,545121,151015,14.03.05
36418,546441,150398,14.03.05
36419,546761,150945,14.03.05
36420,544031,149845,14.03.05
36421,547716,150405,14.03.05,31.05.18
36422,544934,151171,14.03.05
36449,548827,126573,14.03.05
36450,549388,125580,14.03.05
36451,549448,126170,14.03.05
36452,550620,25720,14.03.05
36453,548144,127421,14.03.05
37770,431462,103963,17.03.05,02.09.11
37771,428509,103395,17.03.05,02.09.11
37772,429305,103075,17.03.05,02.09.11
37773,428755,103978,17.03.05,02.09.11
37774,427567,102442,17.03.05,02.09.11
37775,533118,74816,17.03.05
37776,533482,74148,17.03.05
37777,534255,77082,17.03.05
35248,444319,111078,07.03.05
35249,441226,109189,07.03.05,23.03.20
35250,444699,111941,07.03.05
35251,444487,110742,07.03.05
35252,44315,112029,07.03.05
35253,442291,112932,07.03.05,23.03.20
35254,444583,113023,07.03.05
35255,444819,114472,07.03.05
35256,444574,108225,07.03.05
35257,444844,110235,07.03.05
36541,519927,141246,14.03.05
36542,523236,142486,14.03.05
36543,522834,141955,14.03.05
36544,519803,140045,14.03.05
36545,519037,138364,14.03.05
36546,521147,138410,14.03.05
36547,522489,140677,14.03.05
36548,522853,140461,14.03.05
36549,521278,141880,14.03.05
36550,522809,144247,14.03.05
36551,523670,139822,14.03.05
36552,520764,138828,14.03.05
36553,523289,135901,14.03.05
36554,524302,135519,14.03.05
36555,525190,135400,14.03.05
37945,561147,154732,17.03.05
38052,478160,146907,17.03.05
38053,481480,146357,17.03.05
38054,483980,145257,17.03.05
38055,489330,144076,17.03.05
38056,493714,149720,17.03.05
38057,496977,147891,17.03.05
38058,495194,149268,17.03.05
38059,494805,150413,17.03.05
38060,494920,147446,17.03.05
38061,496697,145919,17.03.05
38062,495341,144074,17.03.05
38063,494585,151076,17.03.05
38064,492736,143070,17.03.05
38065,491596,143876,17.03.05
38066,487580,146446,17.03.05
38067,488707,145499,17.03.05
38068,478846,149622,17.03.05
38069,478977,149309,17.03.05
38070,481018,145176,17.03.05
38071,479967,144326,17.03.05
38072,481272,144148,17.03.05
38073,482114,144197,17.03.05
38074,487153,144249,17.03.05
38075,484380,142791,17.03.05
38076,497064,144977,17.03.05
38077,492548,144904,17.03.05
38078,479484,149965,17.03.05
38079,478750,150001,17.03.05
38080,483034,143334,17.03.05
38084,50865,5404,17.03.05
38085,5403,5086,17.03.05
38086,50867,5403,17.03.05
38087,54027,5086,17.03.05
38088,50863,54022,17.03.05
38089,50867,54016,17.03.05
38090,50862,54015,17.03.05
38091,50868,54014,17.03.05
38092,50874,5402,17.03.05
38093,50877,5401,17.03.05
38094,5401,5091,17.03.05
38095,50882,54992,17.03.05
38096,54992,5088,17.03.05
38097,54983,5088,17.03.05
38098,50888,54987,17.03.05
38099,50895,54992,17.03.05
38100,50904,5499,17.03.05
38101,50892,54981,17.03.05
38102,5498,5089,17.03.05
38103,5497,5089,17.03.05
38104,50886,5497,17.03.05
38105,54966,5088,17.03.05
38106,50891,64962,17.03.05
38107,5496,5089,17.03.05
38108,50887,54961,17.03.05
38109,50882,54961,17.03.05
38110,50886,54051,17.03.05
38111,50889,5426,17.03.05
38112,50901,54012,17.03.05
36749,548416,95345,14.03.05
36754,547651,88642,14.03.05
36755,548369,89316,14.03.05
38139,428082,71469,17.03.05
38140,432671,81258,17.03.05
38141,432537,81055,17.03.05
38142,440931,72897,17.03.05
38143,428853,74728,17.03.05
38146,428903,78523,17.03.05
38147,432129,80745,17.03.05
38148,430643,79272,17.03.05
38150,437277,80904,17.03.05
38151,437132,80758,17.03.05
38152,437357,80703,17.03.05
38153,436991,81338,17.03.05
38154,436512,81007,17.03.05
38155,427938,76790,17.03.05
38156,430918,79996,17.03.05
38157,431228,80319,17.03.05
38158,431080,74121,17.03.05
38160,435955,81126,17.03.05
38161,429177,76682,17.03.05
38162,429525,76477,17.03.05
38163,428476,76730,17.03.05
38164,428154,78072,17.03.05
38165,427327,77470,17.03.05
38166,428845,76862,17.03.05
38167,428713,78285,17.03.05
38168,429391,77835,17.03.05
38169,433118,78094,17.03.05
38170,432154,78178,17.03.05
38171,432146,78058,17.03.05
38172,432046,79978,17.03.05
38173,432559,79989,17.03.05
38174,432897,80033,17.03.05
38175,431499,79519,17.03.05
38176,431819,79633,17.03.05
38177,431813,79522,17.03.05
38178,431423,78214,17.03.05
38179,430009,78792,17.03.05
38180,429659,78462,17.03.05
38181,430237,78104,17.03.05
38182,430325,78617,17.03.05
38183,430969,78299,17.03.05
38184,434360,78896,17.03.05
38185,435072,79186,17.03.05
38187,437552,81024,17.03.05
38188,437017,80750,17.03.05
38189,436171,80551,17.03.05
38190,435956,80210,17.03.05
38191,436216,79732,17.03.05
38192,436957,80139,17.03.05
38193,430535,78949,17.03.05
38194,434039,80431,17.03.05
38195,434280,80074,17.03.05
38196,433894,79515,17.03.05
38197,434599,80137,17.03.05
38198,435011,80151,17.03.05
38199,434012,79103,17.03.05
36830,475378,100194,14.03.05
36831,474975,99146,14.03.05
36832,476677,99054,14.03.05
36833,474444,101062,14.03.05
36834,476566,99397,14.03.05
36835,473147,98633,14.03.05
36836,472106,99269,14.03.05
36837,474906,98025,14.03.05
36838,478814,101481,14.03.05
36839,472003,99270,14.03.05
36840,470716,100540,14.03.05
36841,475877,99303,14.03.05
36842,473728,99370,14.03.05
36843,473935,99443,14.03.05
36844,474183,99246,14.03.05
36845,474188,99200,14.03.05
36846,474626,99201,14.03.05
36847,991556,474060,14.03.05
36848,475797,99396,14.03.05
36849,477823,101761,14.03.05
36850,476838,101119,14.03.05
36851,477105,100910,14.03.05
36853,511818,106476,14.03.05,14.06.11
36854,512401,105864,14.03.05
36855,519656,111021,14.03.05
36856,519612,111204,14.03.05
36858,492452,139074,14.03.05
36859,492092,140400,14.03.05
36860,492300,141371,14.03.05
36861,492969,141754,14.03.05
36862,493016,140083,14.03.05
38213,434305,81845,17.03.05
38214,435210,81606,17.03.05
38215,434180,81306,17.03.05
38216,433948,81132,17.03.05
38219,433054,79614,17.03.05
38220,433463,79630,17.03.05
38221,433605,79306,17.03.05
38222,433260,78890,17.03.05
38226,434110,82054,17.03.05
38228,432840,81094,17.03.05
38229,432998,81750,17.03.05
38234,436551,78838,17.03.05
38235,432524,81460,17.03.05
38236,435793,78809,17.03.05
38237,427893,71239,17.03.05
38238,429696,72153,17.03.05
38239,431122,70074,17.03.05
38240,428389,71366,17.03.05
38241,428064,71417,17.03.05
38242,429285,72190,17.03.05
38244,429681,74096,17.03.05
38246,439942,80046,17.03.05
38247,430126,70640,17.03.05
38248,428978,69400,17.03.05
38249,438693,78877,17.03.05
38250,439625,78175,17.03.05
38251,440068,79179,17.03.05
38252,428952,70188,17.03.05
38253,428023,71278,17.03.05
38254,427702,70212,17.03.05
38255,428447,71023,17.03.05
38256,428113,70540,17.03.05
38257,428458,75462,17.03.05
38258,443383,67121,17.03.05
38259,438354,76290,17.03.05
38260,438439,75964,17.03.05
38261,438439,75461,17.03.05
38262,438772,76398,17.03.05
38263,438782,75889,17.03.05
38264,440754,73468,17.03.05
38265,441983,74854,17.03.05
38266,438912,75668,17.03.05
38267,438327,71480,17.03.05
38268,438690,75115,17.03.05
38269,438656,74547,17.03.05
38270,440899,70370,17.03.05
38271,441429,70064,17.03.05
38272,439133,73719,17.03.05
38273,439505,73584,17.03.05
38274,439567,75959,17.03.05
38275,440166,75517,17.03.05
38276,440205,73559,17.03.05
38277,439870,74998,17.03.05
38278,442148,74141,17.03.05
38279,439231,72647,17.03.05
38280,441504,77313,17.03.05
38282,441586,73203,17.03.05
38283,442099,73047,17.03.05
38284,441293,72352,17.03.05
38285,441581,72119,17.03.05
38286,440792,73031,17.03.05
38287,441271,70969,17.03.05
38288,441109,71039,17.03.05
38289,439992,74863,17.03.05
36977,464761,83031,14.03.05
36978,464712,82603,14.03.05
36979,462610,84424,14.03.05
36980,462727,85478,14.03.05
36982,463517,89645,14.03.05
36986,464272,88045,14.03.05
36991,461852,87291,14.03.05
36994,462027,88835,14.03.05
36997,458833,89345,14.03.05
36999,458298,90460,14.03.05
37005,530638,130005,14.03.05
38290,440039,74750,17.03.05
38292,438454,74630,17.03.05
38294,437417,75091,17.03.05
38295,438379,73183,17.03.05
38296,437930,73250,17.03.05
38298,438389,72274,17.03.05
38299,438516,71836,17.03.05
38300,438724,71891,17.03.05
38301,442948,71771,17.03.05
38302,441620,77620,17.03.05
38329,534282,157453,17.03.05
38330,532836,154952,17.03.05
38331,531870,155522,17.03.05
38332,531446,155208,17.03.05
38333,531192,155895,17.03.05
38334,532679,154187,17.03.05
38335,530606,154265,17.03.05
38336,532864,153131,17.03.05
38337,530045,153213,17.03.05
38338,532271,152707,17.03.05
38339,531906,152149,17.03.05
38340,530959,152279,17.03.05
38341,527269,149295,17.03.05
38342,527579,150881,17.03.05
38343,528604,153103,17.03.05
38344,527850,153099,17.03.05
38345,526606,151768,17.03.05
38346,525812,149499,17.03.05
38347,525381,149307,17.03.05
38348,528270,153975,17.03.05
38349,527003,154497,17.03.05
38350,527631,154591,17.03.05
38351,526697,154874,17.03.05
38352,528228,155502,17.03.05
38353,528656,156012,17.03.05
38354,527415,156272,17.03.05
38355,530034,156825,17.03.05
38356,528205,157194,17.03.05
38357,530980,157512,17.03.05
38358,529897,157575,17.03.05
38359,528566,158145,17.03.05
38360,528319,158151,17.03.05
38361,528433,158982,17.03.05
38362,529771,158192,17.03.05
38363,530501,159012,17.03.05
38364,529383,159420,17.03.05
37009,529629,131544,14.03.05
37010,528375,134830,14.03.05
37011,534513,128942,14.03.05
37012,540697,132133,14.03.05
37013,530391,132262,14.03.05
37060,444972,84514,14.03.05
37061,444952,84373,14.03.05
38380,443077,70491,17.03.05
38381,443307,70539,17.03.05
38383,441572,75114,17.03.05
38384,441810,74205,17.03.05
38386,441788,73791,17.03.05
38387,441968,73653,17.03.05
38388,441002,72600,17.03.05
38389,440816,72521,17.03.05
38390,440903,72012,17.03.05
38391,442487,72095,17.03.05
38392,442687,71601,17.03.05
38393,441908,71859,17.03.05
38394,440848,72483,17.03.05
38396,442040,71833,17.03.05
38397,442144,71756,17.03.05
38398,442202,71646,17.03.05
38399,443380,71296,17.03.05
38400,442626,71554,17.03.05
38401,442015,70307,17.03.05
38402,442023,69826,17.03.05
38403,442193,69741,17.03.05
38404,436948,79097,17.03.05
38405,442171,69788,17.03.05
38406,442519,69530,17.03.05
38407,438262,80785,17.03.05
38408,438895,80990,17.03.05
38409,443105,69230,17.03.05
38410,444454,67937,17.03.05
38413,437537,81048,17.03.05
38414,428075,71029,17.03.05
38415,434009,81492,17.03.05
38419,432863,79514,17.03.05
38420,436525,80663,17.03.05
38422,429057,78214,17.03.05
38423,438288,80824,17.03.05
38424,436992,79353,17.03.05
38425,433088,79594,17.03.05
38426,433518,79953,17.03.05
38428,435414,80923,17.03.05
38429,434435,79939,17.03.05
38430,430606,76251,17.03.05
38431,430659,77007,17.03.05
38432,427815,70286,17.03.05
38435,427771,70255,17.03.05
38436,429831,75158,17.03.05
38437,430835,74459,17.03.05
38438,430133,74348,17.03.05
38439,429679,73727,17.03.05
38440,428694,74347,17.03.05
38450,440560,72970,17.03.05
38453,442069,75881,17.03.05
38459,431054,77803,17.03.05
38460,429431,74406,17.03.05
38461,440477,75921,17.03.05
37114,443968,89076,15.03.05
37115,443464,88472,15.03.05
37116,442446,88314,15.03.05
37117,443289,87252,15.03.05
37118,444288,87081,15.03.05
37119,444966,87364,15.03.05
37120,445101,87024,15.03.05
37121,445712,86374,15.03.05
37122,446193,86055,15.03.05
37123,446675,86287,15.03.05
37124,446603,86006,15.03.05
37125,444972,84514,15.03.05
37126,444952,84373,15.03.05
37127,446613,83923,15.03.05
37128,446994,86065,15.03.05
37129,446833,85497,15.03.05
37130,445914,85634,15.03.05
37131,448932,83028,15.03.05
37132,450052,81665,15.03.05
37133,445157,85323,15.03.05
37134,445388,84854,15.03.05
37135,448182,83399,15.03.05
37136,448518,83465,15.03.05
37137,449025,83221,15.03.05
37138,450298,82229,15.03.05
37139,446046,84012,15.03.05
37140,450794,82424,15.03.05
37141,450919,82380,15.03.05
37142,450298,82429,15.03.05
37143,446985,87444,15.03.05
37144,425293,132019,15.03.05
37145,424582,133424,15.03.05
37146,422046,134510,15.03.05
37147,421037,137732,15.03.05
37148,421699,138684,15.03.05
37149,422640,138509,15.03.05
37150,422682,136141,15.03.05
37151,422943,137053,15.03.05
37152,422942,137959,15.03.05
37153,423306,135878,15.03.05
37154,426197,135714,15.03.05
37155,425083,139147,15.03.05
37156,423381,139937,15.03.05
37157,422367,142449,15.03.05
37158,421728,142719,15.03.05
37159,421279,142992,15.03.05
37160,423685,142212,15.03.05
37161,424311,141979,15.03.05
37162,423335,143164,15.03.05
37163,423684,144116,15.03.05
37164,476299,105316,15.03.05
37165,477956,104794,15.03.05
37166,479530,105337,15.03.05
37167,479802,105942,15.03.05
37168,479543,105398,15.03.05
37169,479587,105759,15.03.05
37170,478395,105319,15.03.05
37171,478363,105327,15.03.05
37172,479389,105722,15.03.05
37173,392509,99246,15.03.05
37174,392327,99850,15.03.05
37175,391551,100269,15.03.05
37176,391143,101667,15.03.05
37177,391143,101667,15.03.05
37178,391703,101923,15.03.05
37179,395412,105523,15.03.05
37180,395443,105573,15.03.05
37182,393847,105818,15.03.05
37183,395403,107337,15.03.05
37184,398135,107999,15.03.05
37185,398839,106306,15.03.05
37186,398452,107002,15.03.05
37187,398589,106575,15.03.05
37188,398691,106578,15.03.05
37190,401080,104569,15.03.05
37191,401066,105473,15.03.05
37192,400511,107875,15.03.05
37193,400442,105811,15.03.05
37194,402005,106251,15.03.05
37195,400502,106645,15.03.05
37196,397849,112668,15.03.05
37197,398627,111633,15.03.05
37198,397899,108399,15.03.05
37199,397752,108416,15.03.05
37200,396525,109507,15.03.05
37201,396583,109443,15.03.05
37202,396747,110135,15.03.05
37204,396720,110317,15.03.05
37205,387402,105792,15.03.05
37206,387445,105830,15.03.05
37207,387958,105829,15.03.05
37208,388289,105876,15.03.05
37209,391947,107051,15.03.05
37210,389812,106694,15.03.05
37211,391422,106279,15.03.05
37212,391408,107268,15.03.05
37213,391341,106356,15.03.05
37214,392486,108341,15.03.05
37215,392427,107992,15.03.05
37216,398468,111645,15.03.05
37217,396500,110332,15.03.05
37218,394808,110703,15.03.05
37219,396134,113269,15.03.05
37220,395902,112411,15.03.05
37221,393763,110445,15.03.05
37222,393822,110536,15.03.05
37223,393844,110521,15.03.05
37224,394846,110703,15.03.05
37225,295251,110200,15.03.05
37226,395715,110898,15.03.05
37227,395194,109707,15.03.05
37228,395462,111029,15.03.05
37232,389034,93467,15.03.05
37233,389057,93426,15.03.05
37234,384554,94744,15.03.05
37235,387183,94887,15.03.05
37236,382975,96198,15.03.05
37237,383142,96218,15.03.05
37238,385467,102223,15.03.05
37239,382838,97005,15.03.05
37240,382599,97186,15.03.05
37241,383148,97464,15.03.05
37242,382852,97946,15.03.05
37243,385098,99535,15.03.05
37244,384657,99842,15.03.05
37245,385476,102742,15.03.05
37247,390351,96159,15.03.05
37252,542134,164608,15.03.05
37253,542304,161865,15.03.05,29.05.18
37254,541768,163094,15.03.05,22.05.18
37255,541831,163750,15.03.05,22.05.18
37256,543072,164203,15.03.05
37257,543018,164981,15.03.05
37258,542998,163783,15.03.05
37259,544824,162744,15.03.05,22.05.18
37260,544411,165171,15.03.05
37261,544781,163702,15.03.05
37262,544128,162333,15.03.05
37263,544518,161794,15.03.05
37264,542801,161261,15.03.05,22.05.18
38557,445138,81040,21.03.05
38558,445520,81492,21.03.05
38559,446480,80704,21.03.05
38560,446349,80576,21.03.05
38561,445986,80578,21.03.05
38562,445885,80869,21.03.05
38563,445833,80932,21.03.05
38564,445681,81375,21.03.05
38565,445613,72611,21.03.05
38567,444087,73664,21.03.05
38568,443139,72998,21.03.05
38569,442562,72795,21.03.05
38570,442928,72421,21.03.05
38571,443295,72291,21.03.05
38572,443376,72277,21.03.05
38573,443527,72768,21.03.05
38574,443487,72718,21.03.05
38575,445746,80738,21.03.05
38576,445197,80079,21.03.05
38577,445480,73888,21.03.05
38578,444931,74210,21.03.05
38579,446808,78774,21.03.05
38580,446780,78905,21.03.05
38581,446934,77789,21.03.05
38582,446290,78906,21.03.05
38583,446823,79590,21.03.05
38584,446908,79012,21.03.05
38585,446214,80395,21.03.05
38586,446021,80089,21.03.05
38587,446380,78084,21.03.05
38589,446274,79553,21.03.05
38590,446232,79254,21.03.05
38591,446113,79949,21.03.05
38592,446446,79563,21.03.05
38593,446283,78347,21.03.05
38594,443037,73157,21.03.05
38600,446369,71185,21.03.05
38601,447145,71018,21.03.05
38602,446855,70483,21.03.05
38604,447026,69941,21.03.05
38605,449307,68953,21.03.05
38607,449374,68362,21.03.05
38608,449315,68318,21.03.05
38609,448993,67914,21.03.05
38610,449048,68093,21.03.05
38611,448947,67777,21.03.05
38612,448767,67273,21.03.05
38613,449676,67499,21.03.05
43962,492497,138982,04.01.08
43963,493648,140296,04.01.08
43964,493294,139813,04.01.08
43965,493892,140522,04.01.08
43966,494427,140691,04.01.08
43967,494645,141380,04.01.08
43968,492600,142939,04.01.08
43969,493130,142913,04.01.08
43970,493712,142755,04.01.08
43971,493654,143350,04.01.08
43972,495617,142349,04.01.08
43973,494310,142625,04.01.08
43974,494060,142601,04.01.08
43975,496004,140911,04.01.08
43976,495663,141809,04.01.08
43977,496782,141482,04.01.08
43978,496751,140483,04.01.08
43979,496865,139702,04.01.08
43980,496190,139622,04.01.08
43981,497356,139123,04.01.08
43982,496041,143638,04.01.08
43983,496668,142422,04.01.08
43984,497340,142497,04.01.08
43985,498484,139762,04.01.08
43986,497735,143876,04.01.08
43987,497161,144938,04.01.08
43988,496715,145939,04.01.08
43989,497222,145479,04.01.08
43990,498202,145378,04.01.08
43991,498426,144557,04.01.08
43992,498525,142223,04.01.08
43993,496870,143477,04.01.08
43994,498972,143842,04.01.08
43995,500097,144482,04.01.08
43996,500503,144313,04.01.08
43997,500559,143619,04.01.08
43998,499317,143364,04.01.08
43999,499996,142747,04.01.08
44000,502981,144038,04.01.08
44001,501449,141021,04.01.08
44002,491291,132034,04.01.08,25.03.10
44003,492401,134386,04.01.08,25.03.10
44004,494702,132215,04.01.08,25.03.10
44005,593501,180564,04.01.08,25.03.10
44006,597452,168001,04.01.08
44007,589769,163940,04.01.08
44008,615041,157940,04.01.08,02.10.17
44009,593984,159972,04.01.08
44010,595514,159199,04.01.08
44011,595113,158653,04.01.08
44012,596679,164498,04.01.08
44013,584945,162950,04.01.08
44014,585743,162908,04.01.08
44015,585354,163303,04.01.08,02.02.10
44016,585334,163238,04.01.08,02.02.10
44017,586440,162800,04.01.08
44018,564621,163868,04.01.08
44019,562231,168913,04.01.08
44020,561882,152462,04.01.08
44022,562764,153340,04.01.08
44023,562050,155195,04.01.08
44024,560077,156436,04.01.08
44025,560739,157606,04.01.08
44026,564784,159796,04.01.08
44027,564236,158306,04.01.08
44028,563610,160846,04.01.08
44029,523376,165533,04.01.08
44031,529949,166602,04.01.08
44032,529573,167643,04.01.08
44035,530474,166365,04.01.08
44036,527261,167578,04.01.08
44037,530284,165097,04.01.08
44038,526037,166827,04.01.08
44039,532558,160710,04.01.08
44040,532453,161089,04.01.08
43888,545455,86048,03.01.08
43889,550399,90518,03.01.08
43890,548694,92142,03.01.08
43891,550021,94049,03.01.08
43892,555588,100252,03.01.08
43893,555690,100315,03.01.08
43894,554699,97165,03.01.08
43895,553567,95703,03.01.08
43896,553844,95739,03.01.08
43897,550505,77998,03.01.08
43898,550495,77957,03.01.08
43900,555343,99931,03.01.08
43901,547680,94724,03.01.08
43902,552729,94565,03.01.08
43903,543244,79093,03.01.08
43904,543186,79760,03.01.08
43905,541171,80345,03.01.08
43907,539843,80528,03.01.08
43908,542316,81160,03.01.08
43909,545902,80754,03.01.08
43910,543621,81366,03.01.08
43911,543347,80529,03.01.08
43912,543705,80532,03.01.08
43913,545839,81358,03.01.08
43914,547335,81975,03.01.08
43915,546324,81630,03.01.08
43916,548811,78446,03.01.08
43917,546169,82028,03.01.08
43918,551493,94892,03.01.08
43919,551992,97352,03.01.08
43920,548761,93610,03.01.08
43921,548572,93715,03.01.08
43922,548451,93228,03.01.08
43923,547822,94858,03.01.08
43924,550982,95550,03.01.08
43925,551183,91951,04.01.08
43926,551047,92546,04.01.08
43927,550489,93157,04.01.08
43928,554646,97586,04.01.08
43929,554614,97586,04.01.08
43930,544877,83550,04.01.08
43931,543160,78687,04.01.08
43932,544367,81374,04.01.08
43933,549618,78895,04.01.08
43934,551028,79041,04.01.08
43935,549441,78324,04.01.08
43936,544334,79842,04.01.08
43937,529879,130299,04.01.08
43938,529151,130006,04.01.08
43939,527765,130957,04.01.08
43940,539329,133427,04.01.08
43941,540725,130073,04.01.08
43942,532841,131072,04.01.08
43943,529346,132667,04.01.08,25.03.10
43944,519810,141123,04.01.08
43945,519531,141969,04.01.08
43946,522720,141995,04.01.08
43947,522949,144209,04.01.08
43948,520307,142590,04.01.08
43949,523019,139988,04.01.08
43951,521046,138031,04.01.08
43952,520521,138589,04.01.08
43953,519610,111203,04.01.08,14.06.11
43954,519656,111020,04.01.08,13.06.11
43955,520353,111294,04.01.08
43956,520258,111371,04.01.08
43957,520917,111409,04.01.08
43958,520745,111519,04.01.08
43959,520791,111480,04.01.08
43960,511817,106476,04.01.08,13.06.11
43961,512401,105864,04.01.08,13.06.11
44041,532489,161019,04.01.08
44042,524122,166351,04.01.08
44043,523926,165579,04.01.08
44044,521788,157617,04.01.08
44045,521285,157763,04.01.08
44046,522019,156574,04.01.08
44047,523347,155496,04.01.08
44048,427770,57570,04.01.08
44049,426035,57794,04.01.08
44050,423698,55098,04.01.08
44051,423701,54984,04.01.08
44052,423605,54781,04.01.08
44053,424680,53951,04.01.08
44054,424079,53493,04.01.08
44055,422313,56440,04.01.08
44056,420895,57179,04.01.08
44057,420790,56987,04.01.08
44058,427870,59135,04.01.08
44059,427620,57705,04.01.08
44061,427920,59187,04.01.08
44062,427523,58543,04.01.08
44063,427294,57867,04.01.08
44064,427176,57582,04.01.08
44065,426599,57879,04.01.08
44066,426327,57732,04.01.08
44067,426234,57503,04.01.08
44068,426481,59556,04.01.08
44069,413084,51349,04.01.08
44070,420398,55037,04.01.08
44071,416174,51847,04.01.08
44072,415873,52352,04.01.08
44073,415312,52920,04.01.08
44074,414815,53460,04.01.08
44075,414778,53185,04.01.08
44076,414406,53321,04.01.08
44077,414124,53795,04.01.08
44079,414641,50395,08.01.08
44080,416084,51270,08.01.08
44081,414271,48622,08.01.08
44082,414611,48245,08.01.08
44083,414901,47889,08.01.08
44084,413911,48025,08.01.08
44085,420768,54458,08.01.08
44086,420168,55139,08.01.08
44087,409211,78365,08.01.08
44088,413413,76119,08.01.08
44089,413021,75198,08.01.08
44090,399976,72949,08.01.08
44091,399139,72569,08.01.08
44092,397748,75290,08.01.08
44093,395671,75436,08.01.08
44094,394919,75404,08.01.08
44095,392727,75383,08.01.08
44096,392805,75852,08.01.08
44097,391783,75482,08.01.08
44098,391016,75952,08.01.08
44099,409957,77803,08.01.08
44100,409782,77773,08.01.08
