CEBELNJAK_LOKACIJA,Y,X,DAT_ZACETEK,DAT_PRENEHANJE
79035,492674,95032,07.07.20,
79036,545303,148931,07.07.20,
79037,540300,135015,07.07.20,
79038,466536,112758,07.07.20,
79039,467438,105365,07.07.20,
79040,514201,53944,07.07.20,
79041,439092,103923,07.07.20,
79042,459130,103812,07.07.20,
79043,462496,95537,07.07.20,
79044,507522,65367,07.07.20,
79050,475533,88390,07.07.20,
79051,475537,88358,07.07.20,
79070,433753,114507,09.07.20,
79071,506118,149306,09.07.20,
79072,499185,153637,09.07.20,
79073,513580,161629,09.07.20,
79074,510676,102587,09.07.20,
79075,525199,161024,09.07.20,
79076,503392,131323,09.07.20,
79077,549753,144137,09.07.20,
79078,549753,144137,09.07.20,
79080,458338,101361,09.07.20,
79084,497207,144248,09.07.20,
79085,567380,132297,09.07.20,
79086,562657,128675,09.07.20,
79087,430597,58569,09.07.20,
79096,436887,48662,10.07.20,
79259,476294,100302,27.07.20,
79260,499000,153235,27.07.20,
79261,592679,158916,27.07.20,
79262,437779,66059,27.07.20,
79263,541183,140521,27.07.20,
79264,585457,151850,27.07.20,
79265,441692,107061,27.07.20,
79266,532085,134589,27.07.20,
79267,506706,151194,27.07.20,
79268,514017,145988,27.07.20,
79269,407075,47193,27.07.20,
79270,534236,141639,27.07.20,
79271,485647,91887,27.07.20,
79272,427036,112473,27.07.20,
79273,493595,156435,27.07.20,
79274,440754,47809,27.07.20,
79275,442385,96820,27.07.20,
79276,503572,132199,27.07.20,
79277,455391,102376,27.07.20,
79278,592856,164165,27.07.20,
79279,472612,122901,27.07.20,
79283,489512,132209,27.07.20,
79284,575596,167268,27.07.20,
79285,547657,153238,27.07.20,
79286,522480,125543,27.07.20,
79287,581155,152659,27.07.20,
79288,591656,144843,27.07.20,
79289,595579,152663,27.07.20,
79290,473949,90458,27.07.20,
79291,468077,123461,27.07.20,
79292,394431,90457,27.07.20,
79300,498242,136241,28.07.20,
79301,458038,105004,28.07.20,
79302,444445,132721,28.07.20,
79303,542047,159127,28.07.20,
79304,454502,128541,28.07.20,
79305,582498,155966,28.07.20,
79306,465467,117343,28.07.20,
79307,465360,117446,28.07.20,
79308,492309,127278,28.07.20,
79309,584570,165586,28.07.20,
79310,445523,90749,28.07.20,
79311,570477,147574,28.07.20,
79312,485818,134507,28.07.20,
79313,428610,134923,28.07.20,
79314,404226,82822,28.07.20,
79315,514285,83655,28.07.20,
79316,431707,58764,28.07.20,
79322,439285,96659,28.07.20,
79323,470641,97417,28.07.20,
79324,501288,121321,28.07.20,
79325,536903,156503,28.07.20,
79326,537139,156636,28.07.20,
79368,496001,147880,04.08.20,
79369,506014,62431,04.08.20,
79370,505726,131425,04.08.20,
79371,511988,124197,04.08.20,
79372,418986,77966,04.08.20,
79373,474242,122279,04.08.20,
79374,520950,133816,04.08.20,
79380,551821,169071,04.08.20,
79382,545827,85678,04.08.20,
79383,513601,112813,04.08.20,
79384,518081,109116,04.08.20,
79385,519441,109042,04.08.20,
79386,594346,159221,04.08.20,
79387,517368,111304,04.08.20,
79388,515127,147011,04.08.20,
79389,433952,70987,04.08.20,
79390,562466,126663,04.08.20,
79391,508734,151166,04.08.20,
79395,521089,117703,05.08.20,
79396,525916,117356,05.08.20,
79397,525734,115570,05.08.20,
79398,402015,117924,05.08.20,
79399,522573,126946,05.08.20,
79400,511745,127372,05.08.20,
79401,472993,112560,05.08.20,
79402,451160,86362,05.08.20,
79403,518135,113155,05.08.20,
79404,441505,53815,05.08.20,
79405,511276,155368,05.08.20,
79406,511276,155368,05.08.20,
79407,543094,156396,05.08.20,
79408,573731,138238,05.08.20,
79467,542184,101811,18.08.20,
79468,522185,154555,19.08.20,
79503,416807,86319,27.08.20,
79504,513670,123940,27.08.20,
79505,429900,91256,27.08.20,
79506,458668,100261,27.08.20,
79510,548950,162571,27.08.20,
79511,424716,58442,27.08.20,
79512,473335,110121,27.08.20,
79513,501668,121905,27.08.20,
79514,489733,104664,27.08.20,
79516,522801,132185,27.08.20,
79517,454428,98422,27.08.20,
79518,539844,84257,27.08.20,
79519,519624,158236,27.08.20,
79520,462414,102085,27.08.20,
79522,410972,149964,27.08.20,
79523,419334,79274,27.08.20,
79524,515391,47933,27.08.20,
79525,451074,86402,27.08.20,
79526,575840,133413,27.08.20,
79531,450335,94551,28.08.20,
79532,451434,85766,28.08.20,
79533,543757,122296,28.08.20,
79534,491473,146330,28.08.20,
79535,521151,125707,28.08.20,
79537,439015,111984,28.08.20,
79538,498393,132675,28.08.20,
79539,497510,132923,28.08.20,
79540,595850,180945,28.08.20,
79541,575369,156706,28.08.20,
79542,440954,102824,28.08.20,
79543,518793,85689,28.08.20,
79544,466553,89852,28.08.20,
79545,413673,75860,28.08.20,
79556,474631,90564,02.09.20,
79558,462844,106037,02.09.20,
79559,453963,94365,02.09.20,
79560,394082,90862,02.09.20,
79561,475854,88358,02.09.20,
79562,493782,93599,02.09.20,
79563,449893,83472,02.09.20,
79564,507994,101582,02.09.20,
79565,462229,106348,02.09.20,
79566,565917,143538,02.09.20,
79567,419513,54694,02.09.20,
79576,514055,93098,04.09.20,
79577,396814,100200,04.09.20,
79578,526227,59349,04.09.20,
79579,410592,78149,04.09.20,
79580,404820,85214,04.09.20,
79581,404828,85224,04.09.20,
79582,523845,126174,04.09.20,
79583,469885,97969,04.09.20,
79584,512441,68684,04.09.20,
79585,476475,104994,04.09.20,
79586,610794,155486,04.09.20,
79587,591952,190603,04.09.20,
79588,597135,172556,04.09.20,
79589,580453,168132,04.09.20,
79593,436625,46748,07.09.20,
79594,553262,132004,07.09.20,
79595,565954,142366,07.09.20,
79596,428630,85813,07.09.20,
79598,521176,61463,07.09.20,
79599,523828,156995,07.09.20,
79600,536761,89548,07.09.20,
79601,503840,113032,07.09.20,
79602,599480,167003,07.09.20,
79603,508134,103277,07.09.20,
79604,563458,146377,07.09.20,
79606,443527,91974,07.09.20,
79607,403725,87998,07.09.20,
79608,409190,83371,07.09.20,
79609,535487,156552,07.09.20,
79616,397142,36257,11.09.20,
79617,437576,61027,11.09.20,
79618,487864,84881,11.09.20,
79619,462754,99816,11.09.20,
79620,510541,83210,11.09.20,
79621,516170,68798,11.09.20,
79622,503501,111645,11.09.20,
79623,553234,135078,11.09.20,
79624,461722,100500,11.09.20,
79625,552279,139895,11.09.20,
79626,449626,87768,11.09.20,
79627,584447,175080,11.09.20,
79628,466649,94442,11.09.20,
79630,437055,60840,11.09.20,
79634,554270,166088,14.09.20,
79636,496030,118033,14.09.20,
79640,495847,153444,17.09.20,
79642,442095,111565,17.09.20,
79643,475457,68084,17.09.20,
79644,548919,154609,17.09.20,
79645,577973,169235,17.09.20,
79646,572066,138572,17.09.20,
79653,434166,110020,18.09.20,
79654,588405,177676,18.09.20,
79655,410232,39820,18.09.20,
79656,542411,81184,18.09.20,
79657,522073,96213,18.09.20,
79658,449336,91396,18.09.20,
79671,523088,125805,24.09.20,
79674,439954,96317,29.09.20,
79675,514240,50892,29.09.20,
79676,451438,123376,29.09.20,
79677,451039,124458,29.09.20,
79678,476264,105317,29.09.20,
79679,519115,114596,29.09.20,
79680,521154,112476,29.09.20,
79682,523088,125805,29.09.20,
79683,415091,45782,29.09.20,
79684,542358,99827,29.09.20,
79704,397410,91974,08.10.20,
79705,441066,94783,08.10.20,
79706,382453,124946,08.10.20,
79708,548965,120973,08.10.20,
79709,434754,82981,08.10.20,
79710,398609,36167,08.10.20,
79712,520452,125381,08.10.20,
79713,527559,38917,08.10.20,
79714,513329,40292,08.10.20,
79715,464365,101770,08.10.20,
79716,415101,53387,08.10.20,
79718,467950,110972,08.10.20,
79720,462489,121355,08.10.20,
79728,508747,79880,15.10.20,
79729,401976,83773,15.10.20,
79730,454750,125631,15.10.20,
79731,496182,122545,15.10.20,
79732,446669,96754,15.10.20,
79733,456667,81600,15.10.20,
79742,405364,84801,26.10.20,
79743,416566,69622,26.10.20,
79744,527467,76191,26.10.20,
79746,589164,173946,26.10.20,
79747,484233,88793,26.10.20,
79748,451010,75374,26.10.20,
79749,414628,82277,26.10.20,
79750,436548,87561,26.10.20,
79751,455268,122829,26.10.20,
79752,502533,103373,26.10.20,
79753,456125,92297,26.10.20,
79762,534753,120193,03.11.20,
79763,436525,87707,03.11.20,
79764,478216,91280,03.11.20,
79765,414492,113867,03.11.20,
79766,471352,69161,03.11.20,
79768,527119,138657,03.11.20,
79769,599934,171586,03.11.20,
79770,420527,70427,03.11.20,
79771,482722,116849,03.11.20,
79774,533827,134200,13.11.20,
79780,403193,117002,18.11.20,
79781,572818,156718,18.11.20,
79782,522072,160998,18.11.20,
79783,504646,127208,18.11.20,
79784,501426,119612,18.11.20,
79785,506480,119307,18.11.20,
79786,498658,126297,18.11.20,
79787,435822,50792,18.11.20,
79788,435055,52699,18.11.20,
79790,441009,113767,18.11.20,
79791,489420,157392,18.11.20,
79792,463357,105691,18.11.20,
79793,523883,94927,18.11.20,
79794,462483,103336,18.11.20,
79795,520574,131313,18.11.20,
79796,502984,102262,20.11.20,
79797,464454,105938,20.11.20,
79798,507974,78340,20.11.20,
79800,543115,108092,20.11.20,
79804,512547,40120,26.11.20,
79805,430500,102660,26.11.20,
79806,436444,98490,26.11.20,
79807,556829,149078,26.11.20,
79808,454206,101711,26.11.20,
79809,468841,99881,26.11.20,
79810,391974,43651,27.11.20,
79811,533085,101470,27.11.20,
79812,552538,131224,27.11.20,
79813,613562,158408,27.11.20,
79818,544224,158145,06.12.20,
79822,532886,125546,07.12.20,
79824,549056,132173,08.12.20,
79826,434144,140232,14.12.20,
79828,456891,110904,15.12.20,
79829,437893,134138,15.12.20,
79830,525073,121280,15.12.20,
79832,379705,125316,15.12.20,
79834,537283,141333,15.12.20,
79835,548919,154609,15.12.20,
79836,558432,148647,15.12.20,
79838,413024,80951,15.12.20,
79840,477501,108907,16.12.20,
79841,456018,101050,16.12.20,
79842,418559,81569,16.12.20,
79843,400938,81933,16.12.20,
79844,457359,128449,16.12.20,
79846,522163,116297,16.12.20,
79847,523304,107869,16.12.20,
79848,476958,110126,16.12.20,
79854,476209,107126,21.12.20,
79855,482796,86452,21.12.20,
79856,395152,121067,21.12.20,
79857,548925,159270,21.12.20,
79858,550657,159287,21.12.20,
79860,503670,39775,21.12.20,
79861,519061,88726,21.12.20,
79862,454115,111850,21.12.20,
79863,512242,119271,21.12.20,
79864,484202,100214,21.12.20,
79865,444372,91027,21.12.20,
79866,581131,182671,21.12.20,
79868,550553,156517,21.12.20,
79869,440062,136907,21.12.20,
79872,484279,40365,23.12.20,
79876,553041,137573,06.01.21,
79877,558150,139812,06.01.21,
79878,490071,110516,06.01.21,
79879,395006,36240,06.01.21,
79880,394961,36374,06.01.21,
79881,394553,36176,06.01.21,
79882,468306,101542,06.01.21,
79883,489403,88016,06.01.21,
79884,387986,94237,06.01.21,
79885,470084,106655,06.01.21,
79886,419208,148205,06.01.21,
79888,515020,122279,06.01.21,
79889,504535,119473,06.01.21,
79890,416241,109515,06.01.21,
79891,415521,108987,06.01.21,
79892,398732,108083,06.01.21,
79893,491768,78847,06.01.21,
79894,463790,113812,06.01.21,
79896,554256,157326,12.01.21,
79897,553025,139770,12.01.21,
79898,488682,127941,12.01.21,
79899,511693,80633,12.01.21,
79900,461678,76156,12.01.21,
79901,396554,108493,12.01.21,
79902,595176,169875,12.01.21,
79903,518630,59517,12.01.21,
79904,516788,62092,12.01.21,
79905,516644,62225,12.01.21,
79906,427526,115238,13.01.21,
79908,558719,134434,15.01.21,
79909,419842,73540,15.01.21,
79910,470135,109481,15.01.21,
79911,519866,101940,15.01.21,
79912,476853,95615,15.01.21,
79913,451735,127384,15.01.21,
79914,514556,121939,15.01.21,
79916,402871,110606,20.01.21,
79917,404702,42421,20.01.21,
79918,463790,113812,02.02.21,
79920,549072,151278,02.02.21,
79921,522428,78295,02.02.21,
79922,457896,111701,02.02.21,
79923,478817,92871,02.02.21,
79924,509342,163038,02.02.21,
79925,394788,41700,02.02.21,
79926,554767,150777,02.02.21,
79927,547973,145326,02.02.21,
79928,560479,166316,02.02.21,
79929,586412,162830,02.02.21,
79930,529930,139020,04.02.21,
79931,552408,170141,04.02.21,
79932,557707,172224,04.02.21,
79933,557850,169187,04.02.21,
79934,470875,96862,04.02.21,
79937,480010,110890,04.02.21,
79938,516501,77361,05.02.21,
79940,426409,41148,08.02.21,
79941,495662,71458,08.02.21,
79942,593645,157794,08.02.21,
79943,593602,157861,08.02.21,
79944,498433,123038,11.02.21,
79945,515512,74437,11.02.21,
79946,503546,158488,11.02.21,
79947,462300,70242,11.02.21,
79948,427763,138633,11.02.21,
79949,523883,157212,11.02.21,
79950,394673,41942,16.02.21,
79952,411665,108333,16.02.21,
79953,466905,94289,16.02.21,
79954,516245,68726,16.02.21,
79955,522087,111853,16.02.21,
79956,463131,107554,16.02.21,
79957,436422,84907,16.02.21,
79958,543661,99532,16.02.21,
79959,434119,68020,16.02.21,
79960,593611,180897,16.02.21,
79961,596501,169912,16.02.21,
79962,395891,41567,16.02.21,
79963,540552,140383,16.02.21,
79974,462121,99465,02.03.21,
79975,434884,135138,02.03.21,
79976,460643,124401,02.03.21,
79977,506385,60196,02.03.21,
79978,552227,160911,02.03.21,
79980,449109,87980,02.03.21,
79981,392259,125403,02.03.21,
79982,510570,81477,02.03.21,
79983,513258,86939,02.03.21,
79984,526425,115032,02.03.21,
79985,523004,114115,02.03.21,
79986,598231,138922,02.03.21,
79987,482205,108089,02.03.21,
79988,493229,119891,02.03.21,
79990,529957,135297,02.03.21,
79992,433026,140077,02.03.21,
79993,466694,102358,02.03.21,
79994,393246,42867,02.03.21,
79995,540911,86321,02.03.21,
80000,547901,90173,04.03.21,
80001,552851,133219,04.03.21,
80002,478544,110720,04.03.21,
80003,474782,70164,04.03.21,
80004,409123,81792,04.03.21,
80005,404568,102462,04.03.21,
80006,480764,56576,04.03.21,
80007,479197,56054,04.03.21,
60924,439034,42190,18.06.15,
60939,548995,160207,19.06.15,
60944,551158,164231,19.06.15,
60948,499563,110923,19.06.15,
60950,385090,124609,19.06.15,25.10.18
60951,438321,87477,19.06.15,
60952,505786,39644,19.06.15,
60953,520940,72558,19.06.15,
60966,578412,131959,22.06.15,
60967,422963,115877,22.06.15,
60989,475062,112646,24.06.15,
61001,459199,116181,26.06.15,
61002,455186,107603,26.06.15,
61003,529575,87521,26.06.15,
61004,543960,124291,26.06.15,
61005,446258,95073,26.06.15,
61006,557617,163040,26.06.15,
61007,446040,114181,26.06.15,
61008,573601,157222,26.06.15,
61009,511632,71285,26.06.15,
61010,507080,78086,26.06.15,
61011,568145,163856,26.06.15,
61012,532008,126819,26.06.15,
61013,535520,119405,26.06.15,
61014,414746,128087,26.06.15,
61015,562415,148579,26.06.15,
61072,578419,159143,01.07.15,25.10.18
61073,519051,128288,01.07.15,
61074,590449,150482,01.07.15,
61075,438859,111078,01.07.15,
61076,414948,127773,01.07.15,
61077,537308,159209,01.07.15,
61078,393773,38760,01.07.15,
61079,485025,103253,01.07.15,
61080,436785,134427,01.07.15,
61081,442017,45468,01.07.15,
61082,503037,118339,01.07.15,
61083,543696,150435,01.07.15,
61096,538186,155030,02.07.15,
61097,451872,107344,02.07.15,
61098,415975,127665,02.07.15,25.10.18
61099,447787,115908,02.07.15,
61100,550705,85152,02.07.15,
61101,598135,189313,02.07.15,
61102,472542,74048,02.07.15,
61125,525195,120950,03.07.15,
61128,553494,95234,03.07.15,
61146,593627,157441,06.07.15,
61171,550949,122142,07.07.15,
61190,578270,184883,09.07.15,20.02.19
61191,440742,85300,09.07.15,
61192,505042,131443,09.07.15,
61193,544500,119993,09.07.15,
61194,505621,111213,09.07.15,
61195,552762,153526,09.07.15,
61196,431102,137389,09.07.15,
61197,577856,169461,09.07.15,
61198,443815,44726,09.07.15,27.03.19
61199,526096,59273,09.07.15,
61200,545365,89675,09.07.15,
61201,445891,129438,09.07.15,
61202,398734,86914,09.07.15,
61203,483144,138350,09.07.15,
61204,425834,87529,09.07.15,
61205,460900,99610,09.07.15,
61206,506474,84601,09.07.15,
61207,490161,116275,09.07.15,
61208,582612,162094,09.07.15,
61247,516582,79661,14.07.15,
61248,589983,186419,14.07.15,
61260,536048,100704,15.07.15,
61262,521979,109612,15.07.15,
61263,520462,111756,15.07.15,22.03.17
61266,495055,48853,15.07.15,
61267,409990,113960,15.07.15,
61268,505717,43496,15.07.15,
61269,412169,46081,15.07.15,
61270,581705,160237,16.07.15,
61271,474908,88143,16.07.15,12.12.20
61272,502504,153458,16.07.15,
61273,587279,167577,16.07.15,
61274,600523,186708,16.07.15,
61275,526236,129602,16.07.15,
61276,555302,101504,16.07.15,19.06.18
61277,550253,100609,16.07.15,
61278,548143,100016,16.07.15,
61279,471687,69016,16.07.15,
61280,522654,120776,16.07.15,17.01.18
61281,425368,137385,16.07.15,25.10.18
61282,546588,164149,16.07.15,
61283,573451,161277,16.07.15,04.05.17
61284,473178,87908,16.07.15,25.11.20
61285,391343,102184,16.07.15,24.05.17
61286,561662,130263,16.07.15,
61288,609561,156585,16.07.15,
61297,508730,110912,17.07.15,
61298,556040,164459,17.07.15,
61300,501240,89454,17.07.15,20.02.19
61336,394624,84769,27.07.15,
61338,479456,113379,27.07.15,
61339,487335,107553,27.07.15,22.08.17
61340,560285,129670,27.07.15,
61341,561765,142572,27.07.15,
61342,448339,102735,27.07.15,
61343,569001,163523,27.07.15,
61344,446405,95324,27.07.15,
61345,446122,92616,27.07.15,
61346,419169,126233,27.07.15,
61347,530256,155086,27.07.15,25.10.18
61348,497810,114631,27.07.15,
61349,485124,61016,27.07.15,
61350,542834,158861,27.07.15,
61352,501119,125487,28.07.15,
61364,473798,100688,30.07.15,
61365,397178,89755,30.07.15,
61366,413004,90246,30.07.15,
61367,579978,134147,30.07.15,
61368,547378,137543,30.07.15,
61369,546894,146754,30.07.15,18.06.20
61370,534315,141835,30.07.15,25.10.18
61371,551097,145785,30.07.15,
61372,506970,59822,30.07.15,
61389,576786,170390,04.08.15,
61390,552538,121719,04.08.15,
61391,488273,132134,04.08.15,
61392,488194,58070,04.08.15,
61393,549613,144121,04.08.15,03.08.21
61394,484403,61457,04.08.15,25.10.18
61395,432542,141257,04.08.15,
61396,546067,144341,04.08.15,08.07.20
61398,524009,126989,05.08.15,04.12.20
61400,598390,141756,06.08.15,
61401,447914,114444,06.08.15,
61402,425222,64661,06.08.15,
61403,564988,163018,06.08.15,
61404,564811,162635,06.08.15,
61405,568180,163906,06.08.15,
61406,565037,162964,06.08.15,02.09.20
61407,470770,100451,06.08.15,25.10.18
61408,579861,161991,06.08.15,
61409,548968,116189,06.08.15,
61410,564691,151907,06.08.15,
61438,424401,91564,10.08.15,
61441,523258,82349,10.08.15,
61442,500509,90319,10.08.15,
61443,491244,86282,10.08.15,06.06.19
61444,496112,155805,11.08.15,23.10.18
61445,564917,161713,11.08.15,21.12.17
61446,485379,91390,11.08.15,
61447,485759,92951,11.08.15,
61448,463040,114301,11.08.15,05.03.21
61466,473586,90573,13.08.15,
61467,514712,56712,13.08.15,
61468,483831,93642,13.08.15,
61469,434138,68330,13.08.15,
61471,526262,120346,13.08.15,01.03.21
